"X" "Z" "Y"
-3.51983227021992 -5.0351983227022 0
0.495250524953008 -4.99504749475047 0
0.423159543424845 -4.99576840456575 0
0.524965155869722 -4.9947503484413 0
-3.58658284321427 -5.03586582843214 0
-3.96577862091362 -5.03965778620914 0
2.88265234045684 -4.97117347659543 0
0.611023135483265 -4.99388976864517 0
-3.21805070154369 -5.03218050701544 0
-2.92020204849541 -5.02920202048495 0
3.82183785177767 -4.96178162148222 0
1.35857228189707 -4.98641427718103 0
-3.67378727346659 -5.03673787273467 0
-3.65339524298906 -5.03653395242989 0
1.87987379916012 -4.9812012620084 0
1.72349641472101 -4.98276503585279 0
3.71613468043506 -4.96283865319565 0
0.17031910084188 -4.99829680899158 0
-2.0787899531424 -5.02078789953142 0
-2.7674439009279 -5.02767443900928 0
1.73608688265085 -4.98263913117349 0
0.47917534224689 -4.99520824657753 0
2.9665291197598 -4.9703347088024 0
1.22394567728043 -4.9877605432272 0
0.180025795474648 -4.99819974204525 0
0.242714008316398 -4.99757285991684 0
-0.589544432237744 -5.00589544432238 0
3.03209785930812 -4.96967902140692 0
3.52224970422685 -4.96477750295773 0
2.89629429578781 -4.97103705704212 0
3.42915566265583 -4.96570844337344 0
-2.13156965002418 -5.02131569650024 0
3.97045357897878 -4.96029546421021 0
-1.43447796627879 -5.01434477966279 0
1.80014814808965 -4.9819985185191 0
1.56871156394482 -4.98431288436055 0
2.99696284532547 -4.97003037154674 0
3.30023239739239 -4.96699767602608 0
3.1877205632627 -4.96812279436737 0
0.67938468977809 -4.99320615310222 0
-2.77579789049923 -5.02775797890499 0
1.06717099621892 -4.98932829003781 0
-3.96624594926834 -5.03966245949268 0
1.66581498272717 -4.98334185017273 0
1.72577471099794 -4.98274225289002 0
0.0125987678766251 -4.99987401232123 0
3.09168719872832 -4.96908312801272 0
-0.19658069126308 -5.00196580691263 0
-2.12203313224018 -5.0212203313224 0
3.25134493783116 -4.96748655062169 0
3.37038459070027 -4.966296154093 0
-2.5172720272094 -5.02517272027209 0
1.41952225193381 -4.98580477748066 0
-0.488609924912453 -5.00488609924912 0
3.25126955099404 -4.96748730449006 0
2.51444387808442 -4.97485556121916 0
-0.424847565591335 -5.00424847565591 0
-3.21579816751182 -5.03215798167512 0
1.55910947173834 -4.98440890528262 0
-2.08060328289866 -5.02080603282899 0
-3.19820004701614 -5.03198200047016 0
-2.5383079983294 -5.02538307998329 0
-0.920020027086139 -5.00920020027086 0
-2.87527697719634 -5.02875276977196 0
-1.29849941283464 -5.01298499412835 0
-0.667169563472271 -5.00667169563472 0
-1.30914410203695 -5.01309144102037 0
-3.54500897601247 -5.03545008976012 0
-3.87110330164433 -5.03871103301644 0
-1.89034810103476 -5.01890348101035 0
-0.294382359832525 -5.00294382359833 0
0.333305476233363 -4.99666694523767 0
1.84143641777337 -4.98158563582227 0
1.81159429438412 -4.98188405705616 0
-2.42920615151525 -5.02429206151515 0
-3.56342722103 -5.0356342722103 0
-1.5948635712266 -5.01594863571227 0
-0.854620715603232 -5.00854620715603 0
2.52812884934247 -4.97471871150658 0
-3.35924125276506 -5.03359241252765 0
-0.196968598291278 -5.00196968598291 0
-3.98228237219155 -5.03982282372192 0
0.925807248800993 -4.99074192751199 0
2.15554082579911 -4.97844459174201 0
0.781548662111163 -4.99218451337889 0
2.70256047137082 -4.97297439528629 0
1.15617613680661 -4.98843823863193 0
-2.97312670387328 -5.02973126703873 0
2.29210605286062 -4.97707893947139 0
-3.37826407328248 -5.03378264073282 0
0.0357684586197138 -4.9996423154138 0
3.07033708132803 -4.96929662918672 0
-1.14631112292409 -5.01146311122924 0
-3.1347410287708 -5.03134741028771 0
-3.47042846493423 -5.03470428464934 0
2.78019575215876 -4.97219804247841 0
0.933896502479911 -4.9906610349752 0
-2.13662923872471 -5.02136629238725 0
1.84280612505972 -4.9815719387494 0
-0.629208792001009 -5.00629208792001 0
1.65664273314178 -4.98343357266858 0
-2.85988476499915 -5.02859884764999 0
-3.23566603288054 -5.03235666032881 0
0.339655239135027 -4.99660344760865 0
3.08018088527024 -4.9691981911473 0
2.92233429849148 -4.97077665701508 0
-3.26331599988043 -5.0326331599988 0
-3.42407806031406 -5.03424078060314 0
-3.23611515387893 -5.03236115153879 0
1.28114879876375 -4.98718851201236 0
3.16291038319468 -4.96837089616805 0
-2.00566819310188 -5.02005668193102 0
-1.96128139458597 -5.01961281394586 0
0.467120544984937 -4.99532879455015 0
-3.56248845718801 -5.03562488457188 0
2.47380616515875 -4.97526193834841 0
-1.12418998964131 -5.01124189989641 0
-0.774992765858769 -5.00774992765859 1
1.32720026932657 -4.98672799730673 0
0.797837149351835 -4.99202162850648 0
1.81465765088797 -4.98185342349112 0
0.471004189923406 -4.99528995810077 0
0.196988338604569 -4.99803011661395 0
2.92377236299217 -4.97076227637008 0
-1.91840065456927 -5.01918400654569 0
2.99639981985092 -4.97003600180149 0
-2.17017811536789 -5.02170178115368 0
-2.27044292166829 -5.02270442921668 0
0.377341203391552 -4.99622658796608 0
3.12176755443215 -4.96878232445568 0
1.5707339104265 -4.98429266089574 0
0.0203761197626591 -4.99979623880237 0
3.32098526507616 -4.96679014734924 0
0.56204173155129 -4.99437958268449 0
1.52780364453793 -4.98472196355462 0
1.78341190516949 -4.9821658809483 0
0.348557753488421 -4.99651442246512 0
1.08909934386611 -4.98910900656134 0
1.7165570743382 -4.98283442925662 0
2.98401216045022 -4.9701598783955 0
1.35591775551438 -4.98644082244486 0
-1.45213198661804 -5.01452131986618 0
-2.53691112436354 -5.02536911124364 0
-0.481643103063107 -5.00481643103063 0
-3.72634607553482 -5.03726346075535 0
-0.626302991062403 -5.00626302991062 0
-2.71264253742993 -5.0271264253743 0
1.17104724422097 -4.98828952755779 0
-0.562633220106363 -5.00562633220106 0
-3.10359136387706 -5.03103591363877 0
-0.881534349173307 -5.00881534349173 0
-0.0149689670652151 -5.00014968967065 0
1.00758818164468 -4.98992411818355 0
2.07999448291957 -4.9792000551708 0
-1.20841995440423 -5.01208419954404 0
-3.31016219593585 -5.03310162195936 0
-0.696901023387909 -5.00696901023388 0
2.08804150298238 -4.97911958497018 0
-1.65680115483701 -5.01656801154837 0
0.224844601005316 -4.99775155398995 0
3.66052391193807 -4.96339476088062 0
3.73781549185514 -4.96262184508145 0
-1.3321511298418 -5.01332151129842 0
-3.19060140475631 -5.03190601404756 0
-2.66014205664396 -5.02660142056644 0
-3.47596383094788 -5.03475963830948 0
2.35480332747102 -4.97645196672529 0
3.57972080260515 -4.96420279197395 0
-3.2933341730386 -5.03293334173039 0
2.14480945467949 -4.97855190545321 0
-1.64067158289254 -5.01640671582892 0
-3.4892958085984 -5.03489295808598 0
-3.13710113242269 -5.03137101132423 0
-2.9235574323684 -5.02923557432368 0
1.2629062589258 -4.98737093741074 0
-3.83355907537043 -5.0383355907537 0
3.29145727865398 -4.96708542721346 0
2.25598662346601 -4.97744013376534 0
-0.246387014165521 -5.00246387014166 0
-0.752933334559202 -5.00752933334559 0
-1.61929742246866 -5.01619297422469 0
-3.84047920256853 -5.03840479202568 0
-2.84405622072518 -5.02844056220725 0
-0.493705347180367 -5.0049370534718 0
3.20552876964211 -4.96794471230358 0
0.917316328734159 -4.99082683671266 0
0.302682120352983 -4.99697317879647 0
-2.74564300104976 -5.0274564300105 0
0.60294246673584 -4.99397057533264 0
2.14363291673362 -4.97856367083266 0
-2.12691016867757 -5.02126910168678 0
-2.80866289138794 -5.02808662891388 0
-2.66097062267363 -5.02660970622674 0
-2.46318540908396 -5.02463185409084 0
1.34368147701025 -4.9865631852299 0
1.69091376662254 -4.98309086233377 0
1.861716741696 -4.98138283258304 0
-3.9780032094568 -5.03978003209457 0
-2.93736536800861 -5.02937365368009 0
-1.66889436542988 -5.0166889436543 0
2.35658842511475 -4.97643411574885 0
-1.59719525650144 -5.01597195256501 0
-0.858749805018306 -5.00858749805018 0
2.70719350688159 -4.97292806493118 0
-2.15801001153886 -5.02158010011539 0
-0.876463059335947 -5.00876463059336 0
1.28943254053593 -4.98710567459464 0
0.769539399072528 -4.99230460600927 0
-2.97397131100297 -5.02973971311003 0
3.76451684162021 -4.9623548315838 0
-2.73206096887589 -5.02732060968876 0
1.5867501553148 -4.98413249844685 0
3.5332697480917 -4.96466730251908 0
0.0120742693543434 -4.99987925730646 0
2.47894338704646 -4.97521056612954 0
-3.84570986777544 -5.03845709867775 0
-1.31030768156052 -5.01310307681561 0
-1.51204052753747 -5.01512040527537 0
-3.28819017671049 -5.03288190176711 0
-1.85390463657677 -5.01853904636577 0
-3.40098397620022 -5.034009839762 0
3.27049377188087 -4.96729506228119 0
2.13279467076063 -4.97867205329239 0
-3.59082052856684 -5.03590820528567 0
0.415786251425743 -4.99584213748574 0
3.27792012877762 -4.96722079871222 0
-3.54168922454119 -5.03541689224541 0
1.53351506590843 -4.98466484934092 0
0.79844587109983 -4.992015541289 0
0.96311073563993 -4.9903688926436 0
0.604862418025732 -4.99395137581974 0
0.230429966002703 -4.99769570033997 0
-1.59275700524449 -5.01592757005244 0
1.54915920086205 -4.98450840799138 0
3.84843485057354 -4.96151565149426 1
-0.349633807316422 -5.00349633807316 0
-1.46991375647485 -5.01469913756475 0
-1.67644876986742 -5.01676448769867 0
-3.5377263892442 -5.03537726389244 0
2.54052182659507 -4.97459478173405 0
1.78591461479664 -4.98214085385203 0
2.3754771053791 -4.97624522894621 0
-2.38187733851373 -5.02381877338514 0
-0.932772336527705 -5.00932772336528 0
-1.22516156733036 -5.0122516156733 0
-2.14703823626041 -5.0214703823626 0
-2.02214632369578 -5.02022146323696 0
2.26567404344678 -4.97734325956553 0
-0.874368125572801 -5.00874368125573 0
-0.94921319000423 -5.00949213190004 0
-1.47040124982595 -5.01470401249826 0
-2.20809226669371 -5.02208092266694 0
-1.78379784151912 -5.01783797841519 0
0.720922276377678 -4.99279077723622 0
-3.04309640266001 -5.0304309640266 0
-0.957518819719553 -5.0095751881972 0
2.58183480799198 -4.97418165192008 0
-2.73640382476151 -5.02736403824762 0
0.432914676144719 -4.99567085323855 0
0.949871562421322 -4.99050128437579 0
-1.01413589715958 -5.0101413589716 0
0.263871436938643 -4.99736128563061 0
3.94883736781776 -4.96051162632182 0
-3.05049756541848 -5.03050497565418 0
0.779448729008436 -4.99220551270992 0
1.85590480826795 -4.98144095191732 0
-2.20280118845403 -5.02202801188454 0
3.87375310994685 -4.96126246890053 0
3.4626306835562 -4.96537369316444 0
-2.3760111425072 -5.02376011142507 0
2.02273803763092 -4.97977261962369 0
2.41311086528003 -4.9758688913472 0
2.73635416850448 -4.97263645831496 0
2.51081019081175 -4.97489189809188 0
1.57874313555658 -4.98421256864443 0
-2.63753570988774 -5.02637535709888 0
-0.622380057349801 -5.0062238005735 0
2.16490934602916 -4.97835090653971 0
1.3057912196964 -4.98694208780304 0
-3.04979957081378 -5.03049799570814 0
-0.536120431497693 -5.00536120431498 0
3.53269947879016 -4.9646730052121 0
-1.46091639250517 -5.01460916392505 0
-3.66753878444433 -5.03667538784444 0
